PC1,PC2,canton,name_es,provincia,viajes,viajeros,weekday_all,weekend_all,prop_weekend,prop_night,cluster
0.6780225967730702,-1.2693199529108778,919,SALITRE,9,29493.325208338196,28981.7624326122,25209.38780314787,25109.836616373777,0.499010803644904,0.03937886492495275,Cluster_1
8.222169819911215,0.48345637142310016,920,SAN JACINTO DE YAGUACHI,9,78008.32883869136,77561.66276544447,69935.92094142539,60267.755975247215,0.4628729188179318,0.0761306495849742,Cluster_2
-1.0075738054612586,-1.8989838582059655,921,PLAYAS,9,16155.99048545107,15796.970817726156,13388.571110628473,15657.231623944126,0.5390531557011388,0.03930336341175734,Cluster_1
-1.2166195686284058,0.07618723750228347,922,SIMÓN BOLÍVAR,9,14883.943242319723,14727.911796488734,13253.102400178625,11508.79744352666,0.4647784506103762,0.05009184650134804,Cluster_1
-2.005341379419192,0.8772133581834232,923,CORONEL MARCELINO MARIDUEÑA,9,7458.841666666666,7149.425,7307.541666666667,5816.558333333333,0.44319673983993824,0.057073119934573285,Cluster_1
5.313519487235667,-0.1906115977251349,924,LOMAS DE SARGENTILLO,9,63392.277454343945,63027.77436461259,51965.28899364613,50739.01961576502,0.49403009769266515,0.07063267716122436,Cluster_2
9.569435263525156,-0.6047411236399466,925,NOBOL,9,86068.89571136667,85584.31860522201,72999.36549017327,72451.7548685873,0.49811754416110626,0.07185010369265447,Cluster_2
-0.0839639139664002,0.35291858314851726,927,GENERAL  ANTONIO ELIZALDE,9,26298.45772605167,26107.95096736397,21947.607817501143,18783.99864969136,0.4611651805293031,0.05743223791048716,Cluster_1
4.511538680960664,-0.29698887925920897,928,ISIDRO AYORA,9,58725.59870329912,58311.708545018955,47842.27347615248,46998.76602958686,0.49555304617620427,0.06752202722397387,Cluster_2
-1.504952623954608,-0.9253796685364443,1001,IBARRA,10,12695.796968243172,12580.630890038534,10884.867041225223,11496.526443010698,0.5136644620053771,0.04862120306787627,Cluster_1
-0.9875135430060773,-1.576986250596755,1002,ANTONIO ANTE,10,15176.882353734589,15011.131149584384,12528.165157176716,15535.800722676162,0.5535853624248209,0.053086967549196784,Cluster_1
-2.6847927142063206,-1.458208109578991,1003,COTACACHI,10,4047.052427184466,3891.8815533980583,3814.056310679612,4447.225242718447,0.5383214715505246,0.04447533940054905,Cluster_1
-0.912793667044778,-1.6482518254057523,1004,OTAVALO,10,15563.636869160828,15391.399198677844,12859.381642927648,16250.672559886274,0.5582494778836723,0.05376321053241068,Cluster_1
-3.1314101395885143,0.19700504938242142,1005,PIMAMPIRO,10,741.5086206896551,738.0086206896551,693.4051724137931,804.551724137931,0.5370993824922452,0.08254921933898471,Cluster_1
-2.579612854355247,-0.3638913929042916,1006,SAN MIGUEL DE URCUQUÍ,10,4057.57225433526,3875.578034682081,4016.393063583815,4107.312138728324,0.5055959117718003,0.055389885164447726,Cluster_1
-2.0540149042486484,0.2118429578615177,1101,LOJA,11,7313.8592712596,7128.56278274088,7096.87570382295,6429.046616203709,0.47531299264411553,0.056140251500485454,Cluster_1
-2.042662094796116,-0.7492706421986911,1102,CALVAS,11,8149.424907272039,7887.759645061728,7843.254610640327,7478.522865188735,0.48809760336139274,0.03963303931534965,Cluster_1
-1.7860593224168086,0.275471546958329,1103,CATAMAYO,11,8762.02511804145,8669.642944215957,7859.777724846278,8292.643325608868,0.5133994030805181,0.07597872023187471,Cluster_1
-2.0945929889916557,0.20458033183019628,1104,CELICA,11,7178.64626438424,6735.052831123304,7016.680476966164,6290.773991197988,0.4727255694353572,0.054584305151739995,Cluster_1
-0.5369174936123962,1.153984354998996,1105,CHAGUARPAMBA,11,14994.308818561514,14873.659751013452,13725.244583410107,14266.40044376881,0.5096663818763288,0.09687990561565224,Cluster_1
-2.5829297650603005,-0.3682378955195192,1107,GONZANAMÁ,11,4399.091287407046,4314.245567783914,4068.3087209407263,4198.58438244531,0.5078793604728736,0.05669362385032608,Cluster_1
-1.4693960292436912,0.7838536348322902,1108,MACARÁ,11,10514.347696895178,10123.887076976478,10510.866100404832,9025.70189074576,0.4619901455994778,0.06422324231958426,Cluster_1
-2.2939123976144606,0.7778149317273799,1109,PALTAS,11,5554.100677563539,5465.2242089246565,5108.204260992147,5308.758420294586,0.5096263260913241,0.08501153617898442,Cluster_1
-2.3315466314379742,-0.4388524134430324,1110,PUYANGO,11,6126.741676295661,5651.97044494833,5771.852436427606,5584.9065101230635,0.4917693979776984,0.047949849190489544,Cluster_1
-1.7095390650804831,-0.045446122504126905,1111,SARAGURO,11,11069.493056599764,11007.61507134218,9577.70007109702,9608.739723620554,0.5008088955756158,0.0628907223580384,Cluster_1
-2.4664601813112585,0.5413261820676714,1112,SOZORANGA,11,5107.534709477996,4946.516789938087,4873.6835365458055,4228.736010315872,0.4645727422851928,0.058288061582233396,Cluster_1
-3.132670112265834,-0.7805262495294736,1114,PINDAL,11,1300.8411855482934,1244.5572198015009,1250.4286946259986,1177.5657528443476,0.48499524126639487,0.03511373805455423,Cluster_1
-1.147347969810415,0.985210863436288,1116,OLMEDO,11,11763.141773221636,11660.549143885952,10791.57165362287,11252.329608502352,0.5104509167728658,0.0922647271884204,Cluster_1
6.261904989246062,0.7269383906765566,1201,BABAHOYO,12,61758.38726844813,61214.21527613194,57203.187352552864,48506.17341154088,0.45886355816482194,0.07506547671059982,Cluster_2
0.42381535660726155,-0.16464296171754655,1202,BABA,12,24937.05658848047,24216.86590015137,23187.51297916433,20090.753899246887,0.4642226999452441,0.04729713003634507,Cluster_1
3.3241470992094113,0.3640890536887784,1203,MONTALVO,12,41490.81990692815,41022.684518218186,37648.87496645196,35842.7809185134,0.48771225096107795,0.07513759408555998,Cluster_2
12.366764127571633,-0.008916357721432852,1204,PUEBLOVIEJO,12,110091.44961343789,109297.91607304092,97901.61697791325,83961.01359587436,0.46167271050117487,0.0716466412305285,Cluster_2
5.078754515855419,0.417199029589177,1205,QUEVEDO,12,58349.31223532686,57711.151718319314,53781.037041820935,43717.37621605046,0.4483906430397317,0.06150359610964463,Cluster_2
-2.0493251509578263,0.24068258474256796,1206,URDANETA,12,6713.526086956522,6380.773913043478,6903.147826086956,6109.517391304348,0.46950546173577384,0.05401292987801517,Cluster_1
